Article,Page count,,,,,Article IDs from already invoiced,Invoiced month
,,,,,,,Invoiced in May 2020
,,,,,,jitc-020-0755-1corr1,Invoiced in May 2020
,,,,,,jitc-2019-000129,Invoiced in May 2020
,,,,,,jitc-2019-000155,Invoiced in May 2020
,,,,,,jitc-2019-000157corr1,Invoiced in May 2020
,,,,,,jitc-2019-000217,Invoiced in May 2020
,,,,,,jitc-2019-000228,Invoiced in May 2020
,,,,,,jitc-2019-000246,Invoiced in May 2020
,,,,,,jitc-2019-000262,Invoiced in May 2020
,,,,,,jitc-2019-000313corr1,Invoiced in May 2020
,,,,,,jitc-2019-000325corr1,Invoiced in May 2020
,,,,,,jitc-2019-000349,Invoiced in May 2020
,,,,,,jitc-2019-000364,Invoiced in May 2020
,,,,,,jitc-2019-000368,Invoiced in May 2020
,,,,,,jitc-2019-000376corr1,Invoiced in May 2020
,,,,,,jitc-2019-000379corr1,Invoiced in May 2020
,,,,,,jitc-2019-000395,Invoiced in May 2020
,,,,,,jitc-2019-000404,Invoiced in May 2020
,,,,,,jitc-2019-000405,Invoiced in May 2020
,,,,,,jitc-2019-000413,Invoiced in May 2020
,,,,,,jitc-2019-000440,Invoiced in May 2020
,,,,,,jitc-2019-000450,Invoiced in May 2020
,,,,,,jitc-2019-000451,Invoiced in May 2020
,,,,,,jitc-2019-000478,Invoiced in May 2020
,,,,,,jitc-2020-000540,Invoiced in May 2020
,,,,,,jitc-2020-000544,Invoiced in May 2020
,,,,,,jitc-2020-000563corr1,Invoiced in May 2020
,,,,,,jitc-2020-000610,Invoiced in May 2020
,,,,,,jitc-2020-000617,Invoiced in May 2020
,,,,,,jitc-2020-000630,Invoiced in May 2020
,,,,,,jitc-2020-000674,Invoiced in May 2020
,,,,,,jitc-2020-000798,Invoiced in May 2020
,,,,,,jitc-2020-000878corr1,Invoiced in May 2020
,,,,,,jitc-2020-000892,Invoiced in May 2020
,,,,,,jitc-2020-000898,Invoiced in May 2020
,,,,,,jitc-2020-000930,Invoiced in May 2020
,,,,,,jitc-2020-000933,Invoiced in May 2020
,,,,,,jitc-2020-0370-6corr1,Invoiced in May 2020
,,,,,,jitc-2020-0637-6ret,Invoiced in May 2020
,,,,,,jitc-2020-0737-3corr1,Invoiced in May 2020
,,,,,,jitc-2020-0796-5corr1,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,jmedgenet-2019-106084,Invoiced in May 2020
,,,,,,jmedgenet-2019-106279,Invoiced in May 2020
,,,,,,jmedgenet-2019-106335,Invoiced in May 2020
,,,,,,jmedgenet-2019-106411,Invoiced in May 2020
,,,,,,jmedgenet-2019-106498,Invoiced in May 2020
,,,,,,jmedgenet-2019-106508,Invoiced in May 2020
,,,,,,jmedgenet-2019-106544,Invoiced in May 2020
,,,,,,jmedgenet-2019-106598,Invoiced in May 2020
,,,,,,jmedgenet-2019-106607,Invoiced in May 2020
,,,,,,jmedgenet-2019-106608,Invoiced in May 2020
,,,,,,jmedgenet-2019-106633,Invoiced in May 2020
,,,,,,jmedgenet-2019-106641,Invoiced in May 2020
,,,,,,jmedgenet-2019-106763,Invoiced in May 2020
,,,,,,jmedgenet-2019-106769,Invoiced in May 2020
,,,,,,jmedgenet-2019-106786,Invoiced in May 2020
,,,,,,jmedgenet-2019-106823,Invoiced in May 2020
,,,,,,jmedgenet-2020-106866,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,jnnp-2019-321567,Invoiced in May 2020
,,,,,,jnnp-2019-321759,Invoiced in May 2020
,,,,,,jnnp-2019-322115,Invoiced in May 2020
,,,,,,jnnp-2019-322310,Invoiced in May 2020
,,,,,,jnnp-2019-322453,Invoiced in May 2020
,,,,,,jnnp-2019-322569,Invoiced in May 2020
,,,,,,jnnp-2019-322614,Invoiced in May 2020
,,,,,,jnnp-2019-322725,Invoiced in May 2020
,,,,,,jnnp-2020-322850,Invoiced in May 2020
,,,,,,jnnp-2020-322875,Invoiced in May 2020
,,,,,,jnnp-2020-322941,Invoiced in May 2020
,,,,,,jnnp-2020-322992,Invoiced in May 2020
,,,,,,jnnp-2020-323041,Invoiced in May 2020
,,,,,,jnnp-2020-323100,Invoiced in May 2020
,,,,,,jnnp-2020-323134,Invoiced in May 2020
,,,,,,jnnp-2020-323522,Invoiced in May 2020
,,,,,,jnnp-2020-323586,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,jramc-2019-001341,Invoiced in May 2020
,,,,,,jramc-2019-001356,Invoiced in May 2020
,,,,,,jramc-2019-001357,Invoiced in May 2020
,,,,,,jramc-2019-001359,Invoiced in May 2020
,,,,,,jramc-2019-001362,Invoiced in May 2020
,,,,,,jramc-2019-001363,Invoiced in May 2020
,,,,,,jramc-2019-001366,Invoiced in May 2020
,,,,,,jramc-2019-001369,Invoiced in May 2020
,,,,,,jramc-2019-001396,Invoiced in May 2020
,,,,,,bmjmilitary-2019-001401,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001412,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001433,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001435,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001438,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001448,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001453,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001454,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001455,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001457,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001466,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001473,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001477,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001478,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001479,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001480,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001486,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001498,Invoiced in May 2020
,,,,,,bmjmilitary-2020-001501,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,leader-2019-000202,Invoiced in May 2020
,,,,,,leader-2020-000220,Invoiced in May 2020
,,,,,,leader-2020-000228,Invoiced in May 2020
,,,,,,leader-2020-000235,Invoiced in May 2020
,,,,,,leader-2020-000243,Invoiced in May 2020
,,,,,,leader-2020-000245,Invoiced in May 2020
,,,,,,leader-2020-000246,Invoiced in May 2020
,,,,,,leader-2020-000262,Invoiced in May 2020
,,,,,,leader-2020-000263,Invoiced in May 2020
,,,,,,leader-2020-000264,Invoiced in May 2020
,,,,,,leader-2020-000265,Invoiced in May 2020
,,,,,,leader-2020-000266,Invoiced in May 2020
,,,,,,leader-2020-000268,Invoiced in May 2020
,,,,,,leader-2020-000269,Invoiced in May 2020
,,,,,,leader-2020-000270,Invoiced in May 2020
,,,,,,leader-2020-000272,Invoiced in May 2020
,,,,,,leader-2020-000273,Invoiced in May 2020
,,,,,,leader-2020-000278,Invoiced in May 2020
,,,,,,leader-2020-000282,Invoiced in May 2020
,,,,,,leader-2020-000283,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,lupus-2019-000354corr1,Invoiced in May 2020
,,,,,,lupus-2019-000377,Invoiced in May 2020
,,,,,,lupus-2020-000387corr1,Invoiced in May 2020
,,,,,,lupus-2020-000395,Invoiced in May 2020
,,,,,,lupus-2020-000405,Invoiced in May 2020
,,,,,,lupus-2020-000408,Invoiced in May 2020
,,,,,,lupus-2020-000415,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,medethics-2019-105667,Invoiced in May 2020
,,,,,,medethics-2019-105752,Invoiced in May 2020
,,,,,,medethics-2019-105758,Invoiced in May 2020
,,,,,,medethics-2019-105762,Invoiced in May 2020
,,,,,,medethics-2019-105934,Invoiced in May 2020
,,,,,,medethics-2019-105963,Invoiced in May 2020
,,,,,,medethics-2019-105983,Invoiced in May 2020
,,,,,,medethics-2019-105984,Invoiced in May 2020
,,,,,,medethics-2019-105992,Invoiced in May 2020
,,,,,,medethics-2019-106001,Invoiced in May 2020
,,,,,,medethics-2019-106009,Invoiced in May 2020
,,,,,,medethics-2019-106016,Invoiced in May 2020
,,,,,,medethics-2019-106027,Invoiced in May 2020
,,,,,,medethics-2019-106038,Invoiced in May 2020
,,,,,,medethics-2019-106048,Invoiced in May 2020
,,,,,,medethics-2019-106052,Invoiced in May 2020
,,,,,,medethics-2020-106059,Invoiced in May 2020
,,,,,,medethics-2020-106061,Invoiced in May 2020
,,,,,,medethics-2020-106067,Invoiced in May 2020
,,,,,,medethics-2020-106068,Invoiced in May 2020
,,,,,,medethics-2020-106074,Invoiced in May 2020
,,,,,,medethics-2020-106082,Invoiced in May 2020
,,,,,,medethics-2020-106102,Invoiced in May 2020
,,,,,,medethics-2020-106108,Invoiced in May 2020
,,,,,,medethics-2020-106120,Invoiced in May 2020
,,,,,,medethics-2020-106127,Invoiced in May 2020
,,,,,,medethics-2020-106145,Invoiced in May 2020
,,,,,,medethics-2020-106149,Invoiced in May 2020
,,,,,,medethics-2020-106152,Invoiced in May 2020
,,,,,,medethics-2020-106156,Invoiced in May 2020
,,,,,,medethics-2020-106210,Invoiced in May 2020
,,,,,,medethics-2020-106232,Invoiced in May 2020
,,,,,,medethics-2020-106235,Invoiced in May 2020
,,,,,,medethics-2020-106243,Invoiced in May 2020
,,,,,,medethics-2020-106250,Invoiced in May 2020
,,,,,,medethics-2020-106261,Invoiced in May 2020
,,,,,,medethics-2020-106280,Invoiced in May 2020
,,,,,,medethics-2020-106284,Invoiced in May 2020
,,,,,,medethics-2020-106294,Invoiced in May 2020
,,,,,,medethics-2020-106314,Invoiced in May 2020
,,,,,,medethics-2020-106323,Invoiced in May 2020
,,,,,,medethics-2020-106332,Invoiced in May 2020
,,,,,,medethics-2020-106352,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,medhum-2019-011751,Invoiced in May 2020
,,,,,,medhum-2019-011757,Invoiced in May 2020
,,,,,,medhum-2019-011786,Invoiced in May 2020
,,,,,,medhum-2019-011810,Invoiced in May 2020
,,,,,,medhum-2019-011811,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,neurintsurg-2019-015593,Invoiced in May 2020
,,,,,,neurintsurg-2019-015621,Invoiced in May 2020
,,,,,,neurintsurg-2019-015627,Invoiced in May 2020
,,,,,,neurintsurg-2019-015753,Invoiced in May 2020
,,,,,,neurintsurg-2020-015827,Invoiced in May 2020
,,,,,,neurintsurg-2020-015841,Invoiced in May 2020
,,,,,,neurintsurg-2020-015853,Invoiced in May 2020
,,,,,,neurintsurg-2020-015889,Invoiced in May 2020
,,,,,,neurintsurg-2020-015890,Invoiced in May 2020
,,,,,,neurintsurg-2020-015903,Invoiced in May 2020
,,,,,,neurintsurg-2020-015915,Invoiced in May 2020
,,,,,,neurintsurg-2020-015938,Invoiced in May 2020
,,,,,,neurintsurg-2020-015940,Invoiced in May 2020
,,,,,,neurintsurg-2020-015947,Invoiced in May 2020
,,,,,,neurintsurg-2020-015953,Invoiced in May 2020
,,,,,,neurintsurg-2020-015973,Invoiced in May 2020
,,,,,,neurintsurg-2020-016008,Invoiced in May 2020
,,,,,,neurintsurg-2020-016013,Invoiced in May 2020
,,,,,,neurintsurg-2020-016073,Invoiced in May 2020
,,,,,,neurintsurg-2020-016161,Invoiced in May 2020
,,,,,,neurintsurg-2020-016179,Invoiced in May 2020
,,,,,,neurintsurg-2020-016188,Invoiced in May 2020
,,,,,,neurintsurg-2020-016221,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,oemed-2019-106121,Invoiced in May 2020
,,,,,,oemed-2019-106263,Invoiced in May 2020
,,,,,,oemed-2019-106303,Invoiced in May 2020
,,,,,,oemed-2019-106333,Invoiced in May 2020
,,,,,,oemed-2019-106356,Invoiced in May 2020
,,,,,,oemed-2019-106359,Invoiced in May 2020
,,,,,,oemed-2019-106396,Invoiced in May 2020
,,,,,,oemed-2020-106406,Invoiced in May 2020
,,,,,,oemed-2020-106413,Invoiced in May 2020
,,,,,,oemed-2020-106450,Invoiced in May 2020
,,,,,,oemed-2020-106535,Invoiced in May 2020
,,,,,,oemed-2020-106599,Invoiced in May 2020
,,,,,,oemed-2020-106621,Invoiced in May 2020
,,,,,,oemed-2020-106639,Invoiced in May 2020
,,,,,,oemed-2020-106653,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,openhrt-2019-001139,Invoiced in May 2020
,,,,,,openhrt-2019-001151,Invoiced in May 2020
,,,,,,openhrt-2019-001164,Invoiced in May 2020
,,,,,,openhrt-2019-001177,Invoiced in May 2020
,,,,,,openhrt-2019-001185,Invoiced in May 2020
,,,,,,openhrt-2019-001196,Invoiced in May 2020
,,,,,,openhrt-2019-001206,Invoiced in May 2020
,,,,,,openhrt-2019-001207,Invoiced in May 2020
,,,,,,openhrt-2019-001208,Invoiced in May 2020
,,,,,,openhrt-2019-001213,Invoiced in May 2020
,,,,,,openhrt-2019-001218,Invoiced in May 2020
,,,,,,openhrt-2019-001222,Invoiced in May 2020
,,,,,,openhrt-2020-001240,Invoiced in May 2020
,,,,,,openhrt-2020-001241,Invoiced in May 2020
,,,,,,openhrt-2020-001248,Invoiced in May 2020
,,,,,,openhrt-2020-001270corr1,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,postgradmedj-2019-137354,Invoiced in May 2020
,,,,,,postgradmedj-2019-137441,Invoiced in May 2020
,,,,,,postgradmedj-2020-137492,Invoiced in May 2020
,,,,,,postgradmedj-2020-137498,Invoiced in May 2020
,,,,,,postgradmedj-2020-137542,Invoiced in May 2020
,,,,,,postgradmedj-2020-137563,Invoiced in May 2020
,,,,,,postgradmedj-2020-137597,Invoiced in May 2020
,,,,,,postgradmedj-2020-137618,Invoiced in May 2020
,,,,,,postgradmedj-2020-137664,Invoiced in May 2020
,,,,,,postgradmedj-2020-137670,Invoiced in May 2020
,,,,,,postgradmedj-2020-137711,Invoiced in May 2020
,,,,,,postgradmedj-2020-137712,Invoiced in May 2020
,,,,,,postgradmedj-2020-137722,Invoiced in May 2020
,,,,,,postgradmedj-2020-137738,Invoiced in May 2020
,,,,,,postgradmedj-2020-137751,Invoiced in May 2020
,,,,,,postgradmedj-2020-137752,Invoiced in May 2020
,,,,,,postgradmedj-2020-137763,Invoiced in May 2020
,,,,,,postgradmedj-2020-137779,Invoiced in May 2020
,,,,,,postgradmedj-2020-137789,Invoiced in May 2020
,,,,,,postgradmedj-2020-137802,Invoiced in May 2020
,,,,,,postgradmedj-2020-137804,Invoiced in May 2020
,,,,,,postgradmedj-2020-137806,Invoiced in May 2020
,,,,,,postgradmedj-2020-137814,Invoiced in May 2020
,,,,,,postgradmedj-2020-137824,Invoiced in May 2020
,,,,,,postgradmedj-2020-137825,Invoiced in May 2020
,,,,,,postgradmedj-2020-137827,Invoiced in May 2020
,,,,,,postgradmedj-2020-137828,Invoiced in May 2020
,,,,,,postgradmedj-2020-137829,Invoiced in May 2020
,,,,,,postgradmedj-2020-137836,Invoiced in May 2020
,,,,,,postgradmedj-2020-137840,Invoiced in May 2020
,,,,,,postgradmedj-2020-137853,Invoiced in May 2020
,,,,,,postgradmedj-2020-137856,Invoiced in May 2020
,,,,,,postgradmedj-2020-137867,Invoiced in May 2020
,,,,,,postgradmedj-2020-137876,Invoiced in May 2020
,,,,,,postgradmedj-2020-137884,Invoiced in May 2020
,,,,,,postgradmedj-2020-137917,Invoiced in May 2020
,,,,,,postgradmedj-2020-137951,Invoiced in May 2020
,,,,,,postgradmedj-2020-137970,Invoiced in May 2020
,,,,,,postgradmedj-2020-138006,Invoiced in May 2020
,,,,,,postgradmedj-2020-138027,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,practneurol-2019-002349,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,rapm-2019-101183,Invoiced in May 2020
,,,,,,rapm-2019-101218,Invoiced in May 2020
,,,,,,rapm-2019-101222,Invoiced in May 2020
,,,,,,rapm-2019-101232,Invoiced in May 2020
,,,,,,rapm-2020-101273,Invoiced in May 2020
,,,,,,rapm-2020-101294,Invoiced in May 2020
,,,,,,rapm-2020-101299,Invoiced in May 2020
,,,,,,rapm-2020-101301,Invoiced in May 2020
,,,,,,rapm-2020-101533,Invoiced in May 2020
,,,,,,rapm-2020-101534,Invoiced in May 2020
,,,,,,rapm-2020-101548,Invoiced in May 2020
,,,,,,rapm-2020-101572,Invoiced in May 2020
,,,,,,rapm-2020-101626,Invoiced in May 2020
,,,,,,rapm-2020-101642,Invoiced in May 2020
,,,,,,rapm-2020-101645,Invoiced in May 2020
,,,,,,rapm-2020-101649,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,sextrans-2019-054249,Invoiced in May 2020
,,,,,,sextrans-2019-054254,Invoiced in May 2020
,,,,,,sextrans-2019-054310,Invoiced in May 2020
,,,,,,sextrans-2019-054351,Invoiced in May 2020
,,,,,,sextrans-2019-054356,Invoiced in May 2020
,,,,,,sextrans-2019-054357,Invoiced in May 2020
,,,,,,sextrans-2019-054371,Invoiced in May 2020
,,,,,,sextrans-2019-054374,Invoiced in May 2020
,,,,,,sextrans-2019-054392,Invoiced in May 2020
,,,,,,sextrans-2019-054410,Invoiced in May 2020
,,,,,,sextrans-2019-054414,Invoiced in May 2020
,,,,,,sextrans-2019-054415,Invoiced in May 2020
,,,,,,sextrans-2020-054437,Invoiced in May 2020
,,,,,,sextrans-2020-054465,Invoiced in May 2020
,,,,,,sextrans-2020-054479,Invoiced in May 2020
,,,,,,sextrans-2020-054512,Invoiced in May 2020
,,,,,,sextrans-2020-054515,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,svn-2019-000324,Invoiced in May 2020
,,,,,,svn-2020-000352,Invoiced in May 2020
,,,,,,svn-2020-000353,Invoiced in May 2020
,,,,,,svn-2020-000358,Invoiced in May 2020
,,,,,,svn-2020-000398,Invoiced in May 2020
,,,,,,svn-2020-000400,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,thoraxjnl-2019-213407,Invoiced in May 2020
,,,,,,thoraxjnl-2019-213608,Invoiced in May 2020
,,,,,,thoraxjnl-2019-213796,Invoiced in May 2020
,,,,,,thoraxjnl-2019-213865,Invoiced in May 2020
,,,,,,thoraxjnl-2019-213913,Invoiced in May 2020
,,,,,,thoraxjnl-2019-213988,Invoiced in May 2020
,,,,,,thoraxjnl-2019-214177,Invoiced in May 2020
,,,,,,thoraxjnl-2019-214238,Invoiced in May 2020
,,,,,,thoraxjnl-2019-214278,Invoiced in May 2020
,,,,,,thoraxjnl-2020-214556,Invoiced in May 2020
,,,,,,thoraxjnl-2020-214762,Invoiced in May 2020
,,,,,,thoraxjnl-2020-214788,Invoiced in May 2020
,,,,,,thoraxjnl-2020-214829,Invoiced in May 2020
,,,,,,thoraxjnl-2020-214866,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055274,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055333,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055377,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055419,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055450,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055454,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055482,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055500,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055509,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055520,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055570,Invoiced in May 2020
,,,,,,tobaccocontrol-2019-055598,Invoiced in May 2020
,,,,,,tobaccocontrol-2020-055769,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,tsaco-2019-000382,Invoiced in May 2020
,,,,,,tsaco-2019-000396,Invoiced in May 2020
,,,,,,tsaco-2019-000424,Invoiced in May 2020
,,,,,,tsaco-2019-000431,Invoiced in May 2020
,,,,,,tsaco-2020-000439,Invoiced in May 2020
,,,,,,tsaco-2020-000443,Invoiced in May 2020
,,,,,,tsaco-2020-000446,Invoiced in May 2020
,,,,,,tsaco-2020-000455,Invoiced in May 2020
,,,,,,tsaco-2020-000466,Invoiced in May 2020
,,,,,,tsaco-2020-000469,Invoiced in May 2020
,,,,,,tsaco-2020-000485,Invoiced in May 2020
,,,,,,tsaco-2020-000498,Invoiced in May 2020
,,,,,,tsaco-2020-000505,Invoiced in May 2020
,,,,,,tsaco-2020-000511,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,vetrec-2019-105554,Invoiced in May 2020
,,,,,,vetrec-2019-105684,Invoiced in May 2020
,,,,,,vetrec-2019-105721,Invoiced in May 2020
,,,,,,vetrec-2019-105740,Invoiced in May 2020
,,,,,,vetrec-2019-105759,Invoiced in May 2020
,,,,,,vetrec-2019-105790,Invoiced in May 2020
,,,,,,vetrec-2019-105793,Invoiced in May 2020
,,,,,,vetrec-2020-105893,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,vetreccr-2019-000954,Invoiced in May 2020
,,,,,,vetreccr-2019-000961,Invoiced in May 2020
,,,,,,vetreccr-2019-000993,Invoiced in May 2020
,,,,,,vetreccr-2019-001006,Invoiced in May 2020
,,,,,,vetreccr-2019-001034,Invoiced in May 2020
,,,,,,vetreccr-2019-001041,Invoiced in May 2020
,,,,,,vetreccr-2019-001047,Invoiced in May 2020
,,,,,,vetreccr-2019-001048,Invoiced in May 2020
,,,,,,vetreccr-2020-001070,Invoiced in May 2020
,,,,,,vetreccr-2020-001107,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,bmjgh-2019-002047,Invoiced in May 2020
,,,,,,bmjgh-2019-001967,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,,Invoiced in May 2020
,,,,,,esmoopen-2020-000795,Invoiced in May 2020
,,,,,,esmoopen-2020-000785,Invoiced in May 2020
,,,,,,esmoopen-2020-000809,Invoiced in May 2020
,,,,,,esmoopen-2020-000789,Invoiced in May 2020
,,,,,,esmoopen-2020-000804,Invoiced in May 2020
,,,,,,esmoopen-2020-000793,Invoiced in May 2020
,,,,,,annrheumdis-2019-215934,Invoiced in June 2020
,,,,,,annrheumdis-2019-216599,Invoiced in June 2020
,,,,,,annrheumdis-2019-216636,Invoiced in June 2020
,,,,,,annrheumdis-2019-216822,Invoiced in June 2020
,,,,,,annrheumdis-2019-216863,Invoiced in June 2020
,,,,,,annrheumdis-2019-216919,Invoiced in June 2020
,,,,,,annrheumdis-2020-216963,Invoiced in June 2020
,,,,,,annrheumdis-2020-216965,Invoiced in June 2020
,,,,,,annrheumdis-2020-216988,Invoiced in June 2020
,,,,,,annrheumdis-2020-217116,Invoiced in June 2020
,,,,,,annrheumdis-2020-217153,Invoiced in June 2020
,,,,,,annrheumdis-2020-217154,Invoiced in June 2020
,,,,,,annrheumdis-2020-217178,Invoiced in June 2020
,,,,,,annrheumdis-2020-217208,Invoiced in June 2020
,,,,,,annrheumdis-2020-217307,Invoiced in June 2020
,,,,,,annrheumdis-2020-217416,Invoiced in June 2020
,,,,,,annrheumdis-2020-217419,Invoiced in June 2020
,,,,,,annrheumdis-2020-217425,Invoiced in June 2020
,,,,,,annrheumdis-2020-217432,Invoiced in June 2020
,,,,,,annrheumdis-2020-217454,Invoiced in June 2020
,,,,,,annrheumdis-2020-217485,Invoiced in June 2020
,,,,,,annrheumdis-2020-217494,Invoiced in June 2020
,,,,,,annrheumdis-2020-217522,Invoiced in June 2020
,,,,,,annrheumdis-2020-217609,Invoiced in June 2020
,,,,,,annrheumdis-2020-217627,Invoiced in June 2020
,,,,,,annrheumdis-2020-217631,Invoiced in June 2020
,,,,,,annrheumdis-2020-217632,Invoiced in June 2020
,,,,,,annrheumdis-2020-217633,Invoiced in June 2020
,,,,,,annrheumdis-2020-217692,Invoiced in June 2020
,,,,,,annrheumdis-2020-217697,Invoiced in June 2020
,,,,,,annrheumdis-2020-217725,Invoiced in June 2020
,,,,,,annrheumdis-2020-217731,Invoiced in June 2020
,,,,,,annrheumdis-2020-217732,Invoiced in June 2020
,,,,,,annrheumdis-2020-217763,Invoiced in June 2020
,,,,,,annrheumdis-2020-217765,Invoiced in June 2020
,,,,,,annrheumdis-2020-217787,Invoiced in June 2020
,,,,,,annrheumdis-2020-217794,Invoiced in June 2020
,,,,,,annrheumdis-2020-217798,Invoiced in June 2020
,,,,,,annrheumdis-2020-217806,Invoiced in June 2020
